,Ano,Mes,Dia,Hora,Normal,HorarioEconomico,Autoconsumo,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_description
1491,2023,3,4,3,0.0,0.364,0.0,4.21,3.17,2.72,6.21,1020.0,66.0,1.41,0.0,6.0,sky is clear
1492,2023,3,4,4,0.0,0.332,0.0,3.97,2.9,2.72,5.9,1020.0,66.0,1.41,0.0,6.0,sky is clear
1493,2023,3,4,5,0.0,0.397,0.0,5.23,3.77,4.72,7.23,1020.0,63.0,1.87,0.0,0.0,sky is clear
1494,2023,3,4,6,0.0,0.34,0.0,7.72,6.66,5.9,8.72,1020.0,63.0,1.87,0.0,0.0,sky is clear
1495,2023,3,4,7,0.0,1.427,0.073,6.81,5.6,3.68,7.79,1020.0,63.0,1.87,0.0,0.0,sky is clear
1496,2023,3,4,8,0.139,0.0,0.335,7.73,7.03,4.23,8.9,1021.0,49.0,1.53,0.0,0.0,sky is clear
1497,2023,3,4,9,0.0,0.0,0.389,10.59,9.09,7.01,10.72,1021.0,53.0,1.53,0.0,0.0,sky is clear
1498,2023,3,4,10,0.0,0.0,0.353,12.37,10.97,10.9,12.72,1021.0,50.0,1.53,0.0,0.0,sky is clear
1499,2023,3,4,11,0.39,0.0,0.783,14.32,13.01,13.6,14.72,1020.0,46.0,0.47,0.0,0.0,sky is clear
1500,2023,3,4,12,0.062,0.0,0.874,15.7,14.42,15.01,16.45,1020.0,42.0,0.47,0.0,0.0,sky is clear
1501,2023,3,4,13,0.0,0.0,0.317,16.47,15.19,14.72,17.49,1020.0,39.0,0.47,0.0,0.0,sky is clear
1502,2023,3,4,14,0.0,0.0,0.312,17.11,15.79,13.43,18.12,1018.0,35.0,2.74,0.0,0.0,sky is clear
1503,2023,3,4,15,0.379,0.0,0.368,18.17,16.9,13.99,18.6,1018.0,33.0,2.74,0.0,0.0,sky is clear
1504,2023,3,4,16,0.347,0.0,0.337,17.6,16.25,13.72,18.12,1018.0,32.0,2.74,0.0,0.0,sky is clear
1505,2023,3,4,17,0.413,0.0,0.065,16.56,15.11,13.43,17.01,1019.0,32.0,2.34,0.0,61.0,broken clouds
1506,2023,3,4,18,1.175,0.0,0.0,13.97,12.83,11.72,14.71,1019.0,54.0,2.34,0.0,61.0,broken clouds
1507,2023,3,4,19,0.698,0.0,0.0,11.23,9.84,10.72,12.32,1019.0,55.0,2.34,0.0,61.0,broken clouds
1508,2023,3,4,20,0.577,0.0,0.0,9.69,9.69,8.72,11.77,1019.0,62.0,1.02,0.0,85.0,overcast clouds
1509,2023,3,4,21,0.575,0.0,0.0,9.74,9.74,8.72,11.21,1019.0,62.0,1.02,0.0,85.0,overcast clouds
1510,2023,3,4,22,0.0,0.696,0.0,10.08,8.76,8.68,10.66,1019.0,62.0,1.02,0.0,85.0,overcast clouds
1511,2023,3,4,23,0.0,0.626,0.0,9.27,8.58,7.57,10.1,1018.0,57.0,1.73,0.0,100.0,overcast clouds
1512,2023,3,5,0,0.0,0.617,0.0,9.31,8.63,6.45,10.1,1018.0,57.0,1.73,0.0,100.0,overcast clouds
1513,2023,3,5,1,0.0,0.462,0.0,10.14,8.72,9.45,10.15,1018.0,58.0,1.73,0.0,100.0,overcast clouds
1514,2023,3,5,2,0.0,0.298,0.0,10.13,8.74,8.9,10.15,1017.0,59.0,2.26,0.0,100.0,overcast clouds
1515,2023,3,5,3,0.0,1.153,0.0,10.66,9.3,9.45,10.7,1017.0,58.0,2.26,0.0,100.0,overcast clouds
1516,2023,3,5,4,0.0,1.417,0.0,9.59,8.51,9.45,9.72,1017.0,71.0,2.26,0.0,100.0,overcast clouds
1517,2023,3,5,5,0.0,1.309,0.0,9.06,7.38,9.04,10.01,1015.0,77.0,3.01,0.0,100.0,overcast clouds
1518,2023,3,5,6,0.0,1.502,0.0,9.33,7.7,9.04,9.72,1015.0,77.0,3.01,0.0,100.0,overcast clouds
1519,2023,3,5,7,0.0,0.319,0.0,9.59,8.01,8.34,9.72,1015.0,75.0,3.01,0.0,100.0,overcast clouds
1520,2023,3,5,8,0.363,0.0,0.031,8.5,6.31,7.79,8.99,1015.0,85.0,3.71,0.0,100.0,light rain
1521,2023,3,5,9,0.219,0.0,0.116,8.53,6.34,7.49,9.72,1015.0,89.0,3.71,0.0,100.0,light rain
1522,2023,3,5,10,0.978,0.0,0.177,9.15,7.1,9.04,10.72,1015.0,86.0,3.71,0.0,100.0,light rain
1523,2023,3,5,11,1.773,0.0,0.178,10.26,9.48,9.79,11.72,1014.0,82.0,1.86,0.0,98.0,overcast clouds
1524,2023,3,5,12,1.795,0.0,0.12,10.69,9.93,10.1,10.82,1014.0,81.0,1.86,0.0,98.0,overcast clouds
1525,2023,3,5,13,0.507,0.0,0.087,10.17,9.49,9.71,10.72,1014.0,86.0,1.86,0.0,98.0,overcast clouds
1526,2023,3,5,14,0.29,0.0,0.064,9.74,9.24,9.59,11.72,1012.0,91.0,1.61,0.0,99.0,light rain
1527,2023,3,5,15,0.743,0.0,0.079,9.64,9.13,9.59,10.66,1012.0,89.0,1.61,0.0,99.0,light rain
1528,2023,3,5,16,0.351,0.0,0.073,10.19,9.59,10.01,10.72,1012.0,89.0,1.61,0.0,99.0,light rain
1529,2023,3,5,17,2.07,0.0,0.061,10.18,9.58,9.71,10.72,1012.0,89.0,2.14,0.0,100.0,light rain
1530,2023,3,5,18,1.661,0.0,0.001,9.65,8.67,9.15,10.72,1012.0,91.0,2.14,0.0,100.0,light rain
1531,2023,3,5,19,2.357,0.0,0.0,9.65,8.67,9.45,10.72,1012.0,92.0,2.14,0.0,100.0,light rain
1532,2023,3,5,20,2.359,0.0,0.0,9.65,8.92,9.45,10.72,1013.0,92.0,1.84,0.0,100.0,moderate rain
1533,2023,3,5,21,0.949,0.0,0.0,9.66,8.93,9.23,10.72,1013.0,93.0,1.84,0.0,100.0,moderate rain
1534,2023,3,5,22,0.0,0.502,0.0,9.66,8.93,9.23,10.72,1013.0,93.0,1.84,0.0,100.0,moderate rain
1535,2023,3,5,23,0.0,0.578,0.0,9.72,8.25,9.23,11.72,1013.0,93.0,2.87,0.0,90.0,light rain
1536,2023,3,6,0,0.0,0.695,0.0,9.72,8.25,9.23,11.72,1013.0,93.0,2.87,0.0,90.0,light rain
1537,2023,3,6,1,0.0,2.499,0.0,10.22,9.75,9.23,11.72,1013.0,94.0,2.87,0.0,90.0,light rain
1538,2023,3,6,2,0.0,0.755,0.0,10.22,9.73,9.23,11.72,1013.0,93.0,3.06,0.0,97.0,light rain
1539,2023,3,6,3,0.0,0.371,0.0,10.74,10.32,9.23,11.72,1013.0,94.0,3.06,0.0,97.0,light rain
1540,2023,3,6,4,0.0,0.237,0.0,10.68,10.26,9.79,10.72,1013.0,94.0,3.06,0.0,97.0,light rain
1541,2023,3,6,5,0.0,0.272,0.0,10.72,10.28,10.01,11.72,1012.0,93.0,3.05,0.0,100.0,overcast clouds
1542,2023,3,6,6,0.0,0.296,0.0,10.68,10.23,10.01,10.72,1012.0,93.0,3.05,0.0,100.0,overcast clouds
1543,2023,3,6,7,0.0,1.144,0.016,10.68,10.26,10.1,10.7,1012.0,94.0,3.05,0.0,100.0,overcast clouds
1544,2023,3,6,8,0.36,0.0,0.17,10.75,10.34,10.66,11.72,1012.0,94.0,3.32,0.0,99.0,light rain
1545,2023,3,6,9,0.127,0.0,0.158,11.83,11.52,10.66,12.72,1012.0,94.0,3.32,0.0,99.0,light rain
1546,2023,3,6,10,0.209,0.0,0.137,11.84,11.53,10.26,14.23,1012.0,94.0,3.32,0.0,99.0,light rain
1547,2023,3,6,11,0.6,0.0,0.203,12.45,12.21,12.32,14.79,1012.0,94.0,4.18,0.0,100.0,overcast clouds
1548,2023,3,6,12,1.025,0.0,0.42,13.04,12.85,12.88,14.79,1012.0,94.0,4.18,0.0,100.0,overcast clouds
1549,2023,3,6,13,0.08,0.0,0.197,14.05,13.97,13.43,14.72,1012.0,94.0,4.18,0.0,100.0,overcast clouds
1550,2023,3,6,14,0.074,0.0,0.219,14.03,13.92,13.43,15.26,1010.0,93.0,2.4,0.0,100.0,light rain
1551,2023,3,6,15,0.078,0.0,0.204,14.07,13.96,13.43,15.26,1010.0,93.0,2.4,0.0,100.0,light rain
1552,2023,3,6,16,0.216,0.0,0.085,14.08,13.97,13.43,15.26,1010.0,93.0,2.4,0.0,100.0,light rain
1553,2023,3,6,17,0.308,0.0,0.03,14.06,13.95,13.43,14.72,1008.0,93.0,1.56,0.0,100.0,overcast clouds
1554,2023,3,6,18,0.635,0.0,0.0,13.49,13.3,13.34,13.72,1008.0,92.0,1.56,0.0,100.0,overcast clouds
1555,2023,3,6,19,1.323,0.0,0.0,12.93,12.71,12.79,13.12,1008.0,93.0,1.56,0.0,100.0,overcast clouds
1556,2023,3,6,20,1.263,0.0,0.0,12.93,12.71,12.79,13.12,1008.0,93.0,2.8,0.0,100.0,light rain
1557,2023,3,6,21,0.588,0.0,0.0,12.93,12.73,12.57,12.93,1008.0,94.0,2.8,0.0,100.0,light rain
1558,2023,3,6,22,0.0,0.529,0.0,12.91,12.71,12.23,12.93,1008.0,94.0,2.8,0.0,100.0,light rain
1559,2023,3,6,23,0.0,0.562,0.0,12.9,12.7,11.68,12.93,1010.0,94.0,5.38,0.0,100.0,light rain
1560,2023,3,7,0,0.0,0.532,0.0,12.38,12.13,12.32,12.72,1010.0,94.0,5.38,0.0,100.0,light rain
1561,2023,3,7,1,0.0,0.301,0.0,11.86,11.56,11.12,12.72,1010.0,94.0,5.38,0.0,100.0,light rain
1562,2023,3,7,2,0.0,0.283,0.0,11.82,11.51,11.68,12.01,1010.0,94.0,3.56,0.0,96.0,light rain
1563,2023,3,7,3,0.0,0.306,0.0,11.3,10.94,11.26,12.01,1010.0,94.0,3.56,0.0,96.0,light rain
1564,2023,3,7,4,0.0,0.314,0.0,11.34,11.01,11.26,12.72,1010.0,95.0,3.56,0.0,96.0,light rain
1565,2023,3,7,5,0.0,0.321,0.0,11.34,10.98,11.26,12.72,1011.0,94.0,2.38,0.0,38.0,light rain
1566,2023,3,7,6,0.0,0.302,0.0,10.83,10.42,10.7,12.72,1011.0,94.0,2.38,0.0,38.0,light rain
1567,2023,3,7,7,0.0,0.882,0.012,11.29,10.93,10.9,11.77,1011.0,94.0,2.38,0.0,38.0,light rain
1568,2023,3,7,8,0.109,0.0,0.161,11.26,10.92,10.9,11.26,1012.0,95.0,3.11,0.0,79.0,light rain
1569,2023,3,7,9,1.216,0.0,0.449,11.41,11.06,11.26,13.72,1012.0,94.0,3.11,0.0,79.0,light rain
1570,2023,3,7,10,0.791,0.0,0.384,12.38,12.15,12.23,13.04,1012.0,95.0,3.11,0.0,79.0,light rain
1571,2023,3,7,11,0.013,0.0,0.265,12.41,12.13,12.37,13.6,1012.0,93.0,4.86,0.0,100.0,light rain
1572,2023,3,7,12,0.0,0.0,0.291,13.11,12.93,12.93,15.72,1012.0,94.0,4.86,0.0,100.0,light rain
1573,2023,3,7,13,0.0,0.0,0.297,14.56,14.32,13.6,14.72,1012.0,86.0,4.86,0.0,100.0,light rain
1574,2023,3,7,14,0.007,0.0,0.276,14.33,14.06,13.9,15.34,1011.0,86.0,5.67,0.0,96.0,light rain
1575,2023,3,7,15,0.068,0.0,0.205,14.56,14.19,13.72,15.34,1011.0,81.0,5.67,0.0,96.0,light rain
1576,2023,3,7,16,0.087,0.0,0.202,14.59,14.17,13.99,15.26,1011.0,79.0,5.67,0.0,96.0,light rain
1577,2023,3,7,17,0.287,0.0,0.044,14.62,14.17,13.68,15.82,1011.0,78.0,4.31,0.0,98.0,overcast clouds
1578,2023,3,7,18,1.181,0.0,0.0,14.06,13.64,13.12,15.26,1011.0,81.0,4.31,0.0,98.0,overcast clouds
1579,2023,3,7,19,2.412,0.0,0.0,14.03,13.58,13.72,14.04,1011.0,80.0,4.31,0.0,98.0,overcast clouds
1580,2023,3,7,20,0.747,0.0,0.0,14.05,13.57,13.12,14.72,1011.0,79.0,3.91,0.0,80.0,broken clouds
1581,2023,3,7,21,1.643,0.0,0.0,13.47,13.01,12.79,13.48,1011.0,82.0,3.91,0.0,80.0,broken clouds
1582,2023,3,7,22,0.0,1.05,0.0,12.98,12.63,12.23,13.72,1011.0,88.0,3.91,0.0,80.0,broken clouds
1583,2023,3,7,23,0.0,0.588,0.0,12.98,12.74,12.93,13.72,1010.0,92.0,4.98,0.0,100.0,light rain
1584,2023,3,8,0,0.0,0.466,0.0,14.01,13.92,13.43,14.23,1010.0,94.0,4.98,0.0,100.0,light rain
1585,2023,3,8,1,0.0,0.415,0.0,14.51,14.47,13.34,14.79,1010.0,94.0,4.98,0.0,100.0,light rain
1586,2023,3,8,2,0.0,0.358,0.0,14.0,13.91,13.34,14.23,1010.0,94.0,6.19,0.0,90.0,light rain
1587,2023,3,8,3,0.0,0.335,0.0,14.0,13.91,13.34,14.79,1010.0,94.0,6.19,0.0,90.0,light rain
1588,2023,3,8,4,0.0,0.284,0.0,13.99,13.9,12.88,14.79,1010.0,94.0,6.19,0.0,90.0,light rain
1589,2023,3,8,5,0.0,0.305,0.0,14.0,13.91,13.34,14.79,1009.0,94.0,6.31,0.0,100.0,light rain
1590,2023,3,8,6,0.0,0.31,0.0,14.01,13.92,13.43,14.79,1009.0,94.0,6.31,0.0,100.0,light rain
1591,2023,3,8,7,0.0,1.189,0.0,14.51,14.47,13.43,14.79,1009.0,94.0,6.31,0.0,100.0,light rain
1592,2023,3,8,8,1.408,0.0,0.005,14.56,14.53,13.43,14.79,1009.0,94.0,7.3,0.0,100.0,moderate rain
1593,2023,3,8,9,0.328,0.0,0.017,15.07,15.09,13.43,15.34,1009.0,94.0,7.3,0.0,100.0,moderate rain
1594,2023,3,8,10,0.287,0.0,0.048,14.58,14.55,13.99,15.34,1009.0,94.0,7.3,0.0,100.0,moderate rain
1595,2023,3,8,11,0.212,0.0,0.084,15.09,15.11,13.9,15.9,1010.0,94.0,8.07,0.0,100.0,light rain
1596,2023,3,8,12,0.193,0.0,0.161,15.11,15.13,13.99,16.45,1010.0,94.0,8.07,0.0,100.0,light rain
1597,2023,3,8,13,0.154,0.0,0.16,15.6,15.67,13.99,17.57,1010.0,94.0,8.07,0.0,100.0,light rain
1598,2023,3,8,14,0.09,0.0,0.194,15.12,15.14,13.9,15.15,1011.0,94.0,6.8,0.0,100.0,light rain
1599,2023,3,8,15,0.21,0.0,0.193,15.09,15.11,13.9,16.45,1011.0,94.0,6.8,0.0,100.0,light rain
1600,2023,3,8,16,1.009,0.0,0.077,15.09,15.11,13.9,15.9,1011.0,94.0,6.8,0.0,100.0,light rain
1601,2023,3,8,17,0.334,0.0,0.024,15.09,15.11,13.99,15.34,1011.0,94.0,5.84,0.0,100.0,light rain
1602,2023,3,8,18,0.449,0.0,0.0,15.09,15.11,13.99,15.15,1011.0,94.0,5.84,0.0,100.0,light rain
1603,2023,3,8,19,2.179,0.0,0.0,14.58,14.55,13.99,14.72,1011.0,94.0,5.84,0.0,100.0,light rain
1604,2023,3,8,20,0.879,0.0,0.0,14.57,14.54,13.9,14.72,1012.0,94.0,4.96,0.0,100.0,light rain
1605,2023,3,8,21,0.637,0.0,0.0,14.58,14.55,13.99,14.72,1012.0,94.0,4.96,0.0,100.0,light rain
1606,2023,3,8,22,0.0,0.765,0.0,14.57,14.54,13.68,14.72,1012.0,94.0,4.96,0.0,100.0,light rain
1607,2023,3,8,23,0.0,0.784,0.0,14.57,14.54,13.68,14.72,1012.0,94.0,4.43,0.0,100.0,light rain
1608,2023,3,9,0,0.0,0.731,0.0,14.04,13.95,13.68,14.04,1012.0,94.0,4.43,0.0,100.0,light rain
1609,2023,3,9,1,0.0,0.69,0.0,13.5,13.36,13.12,13.99,1012.0,94.0,4.43,0.0,100.0,light rain
1610,2023,3,9,2,0.0,0.619,0.0,13.49,13.35,13.12,13.72,1011.0,94.0,3.91,0.0,100.0,light rain
1611,2023,3,9,3,0.0,0.481,0.0,13.55,13.44,12.79,13.72,1011.0,95.0,3.91,0.0,100.0,light rain
1612,2023,3,9,4,0.0,0.452,0.0,13.49,13.35,13.43,13.72,1011.0,94.0,3.91,0.0,100.0,light rain
1613,2023,3,9,5,0.0,0.459,0.0,13.55,13.39,12.79,13.72,1011.0,93.0,4.79,0.0,100.0,light rain
1614,2023,3,9,6,0.0,0.466,0.0,12.93,12.73,12.79,13.12,1011.0,94.0,4.79,0.0,100.0,light rain
1615,2023,3,9,7,0.0,1.001,0.0,12.97,12.78,12.88,13.72,1011.0,94.0,4.79,0.0,100.0,light rain
1616,2023,3,9,8,1.355,0.0,0.023,13.49,13.32,13.34,13.72,1013.0,93.0,6.54,0.0,71.0,light rain
1617,2023,3,9,9,0.231,0.0,0.0,13.49,13.3,13.12,13.9,1013.0,92.0,6.54,0.0,71.0,light rain
1618,2023,3,9,10,0.159,0.0,0.067,14.05,13.97,13.34,14.72,1013.0,94.0,6.54,0.0,71.0,light rain
1619,2023,3,9,11,1.337,0.0,0.287,14.36,14.15,12.57,14.72,1015.0,88.0,6.66,0.0,33.0,light rain
1620,2023,3,9,12,0.631,0.0,0.258,12.03,11.74,11.82,14.72,1015.0,94.0,6.66,0.0,33.0,light rain
1621,2023,3,9,13,0.0,0.0,0.236,14.14,14.06,14.04,15.72,1015.0,94.0,6.66,0.0,33.0,light rain
1622,2023,3,9,14,0.0,0.0,0.273,14.69,14.64,14.23,16.72,1016.0,93.0,6.94,0.0,18.0,light rain
1623,2023,3,9,15,0.547,0.0,0.328,14.72,14.62,13.68,16.72,1016.0,91.0,6.94,0.0,18.0,light rain
1624,2023,3,9,16,0.128,0.0,0.163,15.7,15.6,14.23,15.72,1016.0,87.0,6.94,0.0,18.0,light rain
1625,2023,3,9,17,0.272,0.0,0.073,15.17,15.04,14.23,15.72,1018.0,88.0,5.23,0.0,87.0,light rain
1626,2023,3,9,18,0.528,0.0,0.001,14.61,14.48,13.12,15.1,1018.0,90.0,5.23,0.0,87.0,light rain
1627,2023,3,9,19,0.507,0.0,0.0,14.08,13.92,13.12,14.72,1018.0,91.0,5.23,0.0,87.0,light rain
1628,2023,3,9,20,0.596,0.0,0.0,14.04,13.93,13.72,14.54,1020.0,93.0,3.73,0.0,97.0,light rain
1629,2023,3,9,21,0.846,0.0,0.0,13.5,13.33,12.57,13.99,1020.0,93.0,3.73,0.0,97.0,light rain
1630,2023,3,9,22,0.0,0.833,0.0,13.5,13.36,12.57,13.99,1020.0,94.0,3.73,0.0,97.0,light rain
1631,2023,3,9,23,0.0,0.636,0.0,13.5,13.36,13.12,13.99,1021.0,94.0,2.87,0.0,76.0,light rain
1632,2023,3,10,0,0.0,0.816,0.0,13.49,13.35,13.12,13.72,1021.0,94.0,2.87,0.0,76.0,light rain
1633,2023,3,10,1,0.0,0.534,0.0,12.98,12.79,12.93,13.72,1021.0,94.0,2.87,0.0,76.0,light rain
1634,2023,3,10,2,0.0,0.486,0.0,12.98,12.79,12.79,13.72,1021.0,94.0,2.45,0.0,84.0,light rain
1635,2023,3,10,3,0.0,0.303,0.0,12.98,12.79,12.79,13.72,1021.0,94.0,2.45,0.0,84.0,light rain
1636,2023,3,10,4,0.0,0.26,0.0,12.98,12.79,12.79,13.72,1021.0,94.0,2.45,0.0,84.0,light rain
1637,2023,3,10,5,0.0,0.245,0.0,12.98,12.81,12.23,13.72,1022.0,95.0,2.5,0.0,75.0,light rain
1638,2023,3,10,6,0.0,0.237,0.0,12.98,12.81,12.01,13.72,1022.0,95.0,2.5,0.0,75.0,light rain
1639,2023,3,10,7,0.0,0.965,0.011,12.46,12.22,12.37,13.72,1022.0,94.0,2.5,0.0,75.0,light rain
1640,2023,3,10,8,0.234,0.0,0.077,12.98,12.81,12.79,13.72,1023.0,95.0,4.42,0.0,99.0,light rain
1641,2023,3,10,9,0.222,0.0,0.224,13.53,13.39,13.34,14.72,1023.0,94.0,4.42,0.0,99.0,light rain
1642,2023,3,10,10,1.14,0.0,0.188,14.59,14.56,14.45,14.79,1023.0,94.0,4.42,0.0,99.0,light rain
1643,2023,3,10,11,0.863,0.0,0.266,14.64,14.59,14.45,15.72,1024.0,93.0,5.42,0.0,99.0,overcast clouds
1644,2023,3,10,12,0.009,0.0,0.351,15.19,15.19,15.01,15.9,1024.0,93.0,5.42,0.0,99.0,overcast clouds
1645,2023,3,10,13,0.006,0.0,0.32,15.7,15.68,15.01,15.72,1024.0,90.0,5.42,0.0,99.0,overcast clouds
1646,2023,3,10,14,0.164,0.0,0.248,15.7,15.55,15.01,15.72,1023.0,85.0,5.43,0.0,100.0,overcast clouds
1647,2023,3,10,15,0.213,0.0,0.209,15.7,15.57,15.01,16.45,1023.0,86.0,5.43,0.0,100.0,overcast clouds
1648,2023,3,10,16,0.122,0.0,0.144,15.6,15.41,13.72,16.45,1023.0,84.0,5.43,0.0,100.0,overcast clouds
1649,2023,3,10,17,0.218,0.0,0.049,14.56,14.47,13.34,15.9,1023.0,92.0,3.86,0.0,100.0,overcast clouds
1650,2023,3,10,18,0.377,0.0,0.0,14.05,13.94,13.72,15.34,1023.0,93.0,3.86,0.0,100.0,overcast clouds
1651,2023,3,10,19,0.576,0.0,0.0,14.04,13.95,13.34,14.79,1023.0,94.0,3.86,0.0,100.0,overcast clouds
1652,2023,3,10,20,0.495,0.0,0.0,14.04,13.95,13.34,14.54,1024.0,94.0,3.53,0.0,100.0,overcast clouds
1653,2023,3,10,21,0.497,0.0,0.0,14.54,14.5,13.34,14.59,1024.0,94.0,3.53,0.0,100.0,overcast clouds
1654,2023,3,10,22,0.0,0.564,0.0,14.54,14.5,13.72,14.59,1024.0,94.0,3.53,0.0,100.0,overcast clouds
1655,2023,3,10,23,0.0,0.577,0.0,14.54,14.5,13.72,14.59,1024.0,94.0,3.37,0.0,100.0,light rain
1656,2023,3,11,0,0.0,0.543,0.0,14.59,14.56,14.54,14.79,1024.0,94.0,3.37,0.0,100.0,light rain
1657,2023,3,11,1,0.0,0.283,0.0,15.11,15.13,14.45,15.34,1024.0,94.0,3.37,0.0,100.0,light rain
1658,2023,3,11,2,0.0,0.368,0.0,15.11,15.13,14.45,15.15,1024.0,94.0,2.87,0.0,98.0,light rain
1659,2023,3,11,3,0.0,0.299,0.0,14.59,14.59,14.54,14.79,1024.0,95.0,2.87,0.0,98.0,light rain
1660,2023,3,11,4,0.0,0.242,0.0,14.59,14.56,13.9,14.72,1024.0,94.0,2.87,0.0,98.0,light rain
1661,2023,3,11,5,0.0,0.255,0.0,14.59,14.59,13.9,14.72,1024.0,95.0,2.56,0.0,84.0,light rain
1662,2023,3,11,6,0.0,0.246,0.0,14.59,14.59,13.9,14.72,1024.0,95.0,2.56,0.0,84.0,light rain
1663,2023,3,11,7,0.0,0.239,0.002,14.59,14.59,14.23,14.72,1024.0,95.0,2.56,0.0,84.0,light rain
1664,2023,3,11,8,0.714,0.0,0.161,14.59,14.56,14.45,14.79,1024.0,94.0,2.78,0.0,99.0,light rain
1665,2023,3,11,9,0.92,0.0,0.189,15.11,15.13,14.54,15.15,1024.0,94.0,2.78,0.0,99.0,light rain
1666,2023,3,11,10,0.102,0.0,0.2,15.18,15.21,14.79,15.72,1024.0,94.0,2.78,0.0,99.0,light rain
1667,2023,3,11,11,0.013,0.0,0.25,15.2,15.23,15.15,16.12,1025.0,94.0,3.42,0.0,100.0,overcast clouds
1668,2023,3,11,12,0.0,0.0,0.259,15.19,15.22,15.15,15.9,1025.0,94.0,3.42,0.0,100.0,overcast clouds
1669,2023,3,11,13,0.015,0.0,0.261,15.7,15.75,15.57,15.9,1025.0,93.0,3.42,0.0,100.0,overcast clouds
1670,2023,3,11,14,0.363,0.0,0.339,16.23,16.23,15.57,16.26,1024.0,89.0,4.01,0.0,100.0,light rain
1671,2023,3,11,15,0.163,0.0,0.264,16.74,16.66,15.34,16.82,1024.0,84.0,4.01,0.0,100.0,light rain
1672,2023,3,11,16,1.738,0.0,0.162,16.74,16.69,15.34,16.82,1024.0,85.0,4.01,0.0,100.0,light rain
1673,2023,3,11,17,0.476,0.0,0.018,16.23,16.18,14.79,16.26,1024.0,87.0,1.84,0.0,99.0,overcast clouds
1674,2023,3,11,18,0.394,0.0,0.0,15.65,15.62,14.72,15.7,1024.0,90.0,1.84,0.0,99.0,overcast clouds
1675,2023,3,11,19,0.485,0.0,0.0,15.65,15.65,14.72,15.7,1024.0,91.0,1.84,0.0,99.0,overcast clouds
1676,2023,3,11,20,0.467,0.0,0.0,15.14,15.11,14.45,15.66,1025.0,92.0,1.69,0.0,100.0,overcast clouds
1677,2023,3,11,21,0.417,0.0,0.0,15.14,15.14,14.45,15.66,1025.0,93.0,1.69,0.0,100.0,overcast clouds
1678,2023,3,11,22,0.0,0.845,0.0,15.12,15.12,14.45,15.15,1025.0,93.0,1.69,0.0,100.0,overcast clouds
1679,2023,3,11,23,0.0,1.893,0.0,14.56,14.5,13.72,15.1,1025.0,93.0,1.63,0.0,100.0,overcast clouds
1680,2023,3,12,0,0.0,0.56,0.0,13.99,13.9,12.72,14.54,1025.0,94.0,1.63,0.0,100.0,overcast clouds
1681,2023,3,12,1,0.0,0.546,0.0,13.47,13.33,12.72,14.54,1025.0,94.0,1.63,0.0,100.0,overcast clouds
1682,2023,3,12,2,0.0,0.548,0.0,13.46,13.32,12.72,14.23,1024.0,94.0,1.8,0.0,100.0,overcast clouds
1683,2023,3,12,3,0.0,0.555,0.0,13.46,13.32,12.72,13.99,1024.0,94.0,1.8,0.0,100.0,overcast clouds
1684,2023,3,12,4,0.0,0.48,0.0,13.91,13.81,11.72,14.04,1024.0,94.0,1.8,0.0,100.0,overcast clouds
1685,2023,3,12,5,0.0,0.243,0.0,13.91,13.81,11.72,14.04,1023.0,94.0,1.76,0.0,100.0,overcast clouds
1686,2023,3,12,6,0.0,0.255,0.0,13.94,13.84,12.23,14.04,1023.0,94.0,1.76,0.0,100.0,overcast clouds
1687,2023,3,12,7,0.0,0.145,0.108,13.37,13.22,11.68,13.48,1023.0,94.0,1.76,0.0,100.0,overcast clouds
1688,2023,3,12,8,0.007,0.0,0.253,13.92,13.82,12.23,14.04,1023.0,94.0,1.65,0.0,100.0,overcast clouds
1689,2023,3,12,9,0.483,0.0,0.412,14.5,14.41,12.88,14.59,1023.0,92.0,1.65,0.0,100.0,overcast clouds
1690,2023,3,12,10,0.011,0.0,0.286,16.64,16.55,13.99,17.01,1023.0,84.0,1.65,0.0,100.0,overcast clouds
1691,2023,3,12,11,0.638,0.0,0.454,17.22,17.06,15.1,18.12,1022.0,79.0,3.02,0.0,35.0,scattered clouds
1692,2023,3,12,12,1.063,0.0,0.541,17.31,17.16,16.21,18.68,1022.0,79.0,3.02,0.0,35.0,scattered clouds
1693,2023,3,12,13,0.435,0.0,0.529,18.35,18.28,16.72,18.48,1022.0,78.0,3.02,0.0,35.0,scattered clouds
1694,2023,3,12,14,0.325,0.0,0.519,18.39,18.19,16.77,19.79,1020.0,73.0,3.5,0.0,84.0,broken clouds
1695,2023,3,12,15,0.0,0.0,0.333,19.02,18.83,18.34,19.23,1020.0,71.0,3.5,0.0,84.0,broken clouds
1696,2023,3,12,16,0.03,0.0,0.294,19.96,19.79,17.72,20.15,1020.0,68.0,3.5,0.0,84.0,broken clouds
1697,2023,3,12,17,0.869,0.0,0.107,18.87,18.67,16.72,19.04,1020.0,71.0,2.4,0.0,100.0,overcast clouds
1698,2023,3,12,18,0.696,0.0,0.007,17.27,16.98,15.72,17.57,1020.0,74.0,2.4,0.0,100.0,overcast clouds
1699,2023,3,12,19,1.031,0.0,0.0,15.62,15.33,13.72,16.21,1020.0,80.0,2.4,0.0,100.0,overcast clouds
1700,2023,3,12,20,1.557,0.0,0.0,14.58,14.26,13.72,15.66,1020.0,83.0,2.13,0.0,100.0,overcast clouds
